Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
113;5.650074;262701; -1.050415703049E+04; -3.466735131802E+02;  1.517482212956E+06;  1.517518607509E+06
114;5.700130;262701; -1.549629091346E+04; -2.893508973828E+02;  8.560252594842E+05;  8.561655585405E+05
115;5.750073;262701;  1.600747970385E+03; -2.382478177417E+02;  7.882300256568E+05;  7.882316870711E+05
116;5.800137;262701; -6.202970553897E+02; -3.211017870285E+02;  1.311378740894E+06;  1.311378926910E+06
117;5.850092;262701; -2.060244147021E+04; -3.226951367665E+02;  1.781728102323E+06;  1.781847242424E+06
118;5.900022;262701; -1.655831465331E+04; -2.913730470888E+02;  1.651398275156E+06;  1.651481312601E+06
119;5.950115;262701; -1.236978423245E+03; -1.947544601295E+02;  1.030224367884E+06;  1.030225128905E+06
120;6.000022;262701; -5.434832647598E+03;  5.366027309877E+01;  6.978344356655E+05;  6.978556010278E+05
121;6.050171;262701; -1.789813575862E+04;  7.783445942130E+01;  1.136296939790E+06;  1.136437893023E+06
122;6.100116;262701; -1.721559750253E+04;  1.134294423774E+02;  1.756794091349E+06;  1.756878444589E+06
123;6.150105;262701; -9.975538585742E+03;  2.388358858489E+02;  1.726217243683E+06;  1.726246083500E+06
124;6.200111;262701; -1.965704540147E+04;  2.308579211339E+02;  1.092757946640E+06;  1.092934756824E+06
125;6.250165;262701; -1.184976205985E+04;  5.962741894274E+01;  6.500913410415E+05;  6.501993325999E+05
126;6.300097;262701; -1.219935646943E+04; -8.589320355547E+01;  1.160046990448E+06;  1.160111137660E+06
127;6.350087;262701; -3.205576369405E+04; -2.114191271329E+02;  1.627481562461E+06;  1.627797239473E+06
128;6.400111;262701; -1.119620067934E+04; -2.234547651175E+02;  1.666843889642E+06;  1.666881506670E+06
129;6.450085;262701; -2.154331149214E+04; -1.025660908867E+01;  1.200840675544E+06;  1.201033905606E+06
130;6.500137;262701; -1.695489305010E+04;  2.319257994440E+02;  7.760997688903E+05;  7.762849821164E+05
131;6.550092;262701; -1.119679522915E+04;  3.414661320501E+02;  9.992827416224E+05;  9.993455270960E+05
132;6.600023;262701; -2.197825010929E+04;  2.461028739691E+02;  1.520039912510E+06;  1.520198815836E+06
133;6.650009;262701; -3.068567821878E+04; -4.019283550861E+01;  1.688494345867E+06;  1.688773154834E+06
134;6.700158;262701; -1.849479798470E+04; -1.524567009896E+02;  1.296655734995E+06;  1.296787637160E+06
135;6.750161;262701; -1.332061274534E+04; -7.983144961655E+01;  8.352077749348E+05;  8.353139962963E+05
136;6.800032;262701; -2.064883672715E+04; -1.901033867634E+01;  8.831802665846E+05;  8.834216196721E+05
137;6.850050;262701; -2.711306667686E+04;  1.159596058452E+02;  1.412935893022E+06;  1.413196012456E+06
138;6.900030;262701; -2.243969768144E+04;  3.233872283915E+02;  1.719849111531E+06;  1.719995526461E+06
139;6.950144;262701; -2.415144224097E+04;  3.413494313199E+02;  1.381739320212E+06;  1.381950417961E+06
140;7.000076;262701; -2.485881456735E+04;  3.276538988188E+02;  8.582307101725E+05;  8.585907173398E+05
141;7.050026;262701; -1.888681870095E+04;  2.328075698537E+02;  8.435281600761E+05;  8.437396061353E+05
142;7.100012;262701; -1.819793360659E+04;  1.093644046911E+02;  1.331839740952E+06;  1.331964065704E+06
143;7.150148;262701; -3.136105134712E+04;  2.796719270403E+01;  1.676237002850E+06;  1.676530347487E+06
144;7.200088;262701; -3.241928617128E+04;  1.927054458146E+01;  1.432113314964E+06;  1.432480211865E+06
145;7.250031;262701; -1.797696788651E+04;  2.012304202869E+02;  9.603596153992E+05;  9.605278771373E+05
146;7.300041;262701; -1.442688544818E+04;  2.162563724196E+02;  8.308268451070E+05;  8.309521215696E+05
147;7.350078;262701; -2.841332639143E+04;  1.375473633665E+02;  1.208627985287E+06;  1.208961927794E+06
148;7.400056;262701; -3.061434395557E+04;  1.411448011440E+02;  1.641028511538E+06;  1.641314056986E+06
149;7.450066;262701; -2.013743823185E+04;  1.501931135930E+02;  1.504257434397E+06;  1.504392225424E+06
150;7.500046;262701; -2.601377540536E+04;  8.338753209365E+01;  1.026742506590E+06;  1.027072002492E+06
151;7.550170;262701; -1.742581083139E+04; -1.902416013371E+01;  8.377251965069E+05;  8.379064172732E+05
152;7.600099;262701; -2.076369428082E+04; -1.268583780756E+02;  1.112638566381E+06;  1.112832299357E+06
153;7.650109;262701; -2.727438319298E+04; -1.525857877421E+02;  1.592409231170E+06;  1.592642795726E+06
154;7.700028;262701; -2.142905974992E+04; -1.309980034393E+02;  1.580510795595E+06;  1.580656065296E+06
155;7.750163;262701; -2.065698291920E+04; -1.101234656021E+02;  1.095501174736E+06;  1.095695919003E+06
156;7.800062;262701; -1.857426445055E+04; -7.301392438201E+00;  8.223501559123E+05;  8.225598958630E+05
157;7.850028;262701; -1.468160327068E+04;  1.663128313627E+02;  1.102751906617E+06;  1.102849647360E+06
158;7.900176;262701; -1.944204024484E+04;  2.445993798012E+02;  1.539664578834E+06;  1.539787345082E+06
159;7.950145;262701; -2.063873574218E+04;  3.136737419088E+02;  1.560907858300E+06;  1.561044329257E+06
160;8.000167;262701; -1.307269257737E+04;  2.787738910134E+02;  1.212815908069E+06;  1.212886391989E+06
161;8.050067;262701; -1.365560424947E+04;  1.503009348596E+02;  9.112221550916E+05;  9.113244834018E+05
162;8.100115;262701; -1.024826459498E+04; -5.973588830474E+01;  1.010792433871E+06;  1.010844387068E+06
163;8.150005;262701; -1.084639526721E+04;  3.077502833250E+01;  1.459595204535E+06;  1.459635504617E+06
164;8.200115;262701; -1.297557270126E+04; -1.209546311064E+02;  1.638278441627E+06;  1.638329830168E+06
165;8.250158;262701; -5.076182467924E+03; -1.838028879494E+02;  1.312187827833E+06;  1.312197659244E+06
166;8.300042;262701; -2.027041209865E+03; -1.158521870284E+02;  9.397526951513E+05;  9.397548884480E+05
167;8.350144;262701; -8.170118625299E+03; -1.466412239903E+02;  1.002605321441E+06;  1.002638620303E+06
168;8.400131;262701; -2.631363981043E+03; -1.632669562185E+02;  1.416382571784E+06;  1.416385025474E+06
169;8.450073;262701;  1.157581985077E+03; -1.310419697070E+02;  1.645485551525E+06;  1.645485963916E+06
170;8.500167;262701;  2.577524389304E+03;  2.092813663993E+01;  1.415636293118E+06;  1.415638639789E+06
171;8.550132;262701;  8.446901245550E+03; -2.227248073847E+02;  1.030941636500E+06;  1.030976264332E+06
172;8.600086;262701;  6.795495323281E+03;  2.863250932011E+01;  1.006622741673E+06;  1.006645679288E+06
173;8.650074;262701;  1.454799381732E+04;  1.050211137386E+02;  1.343971763116E+06;  1.344050503220E+06
174;8.700017;262701;  1.583915723699E+04; -2.992281074622E+01;  1.642499255720E+06;  1.642575625302E+06
175;8.750075;262701;  1.829102227483E+04;  2.262573616980E+01;  1.530433519500E+06;  1.530542818616E+06
176;8.800087;262701;  2.052782807358E+04;  2.113152131778E+02;  1.156472254375E+06;  1.156654447758E+06
177;8.850031;262701;  2.290728497865E+04;  2.077668087934E+02;  1.015008303236E+06;  1.015266783910E+06
178;8.900170;262701;  2.240835910535E+04;  2.871982067134E+02;  1.283398855529E+06;  1.283594499604E+06
