Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
128;6.400164;247818; -9.910094687574E+03;  5.920830489837E+01;  9.772029684443E+05;  9.772532194977E+05
129;6.450146;247818; -6.463786947941E+03;  1.472101875887E+02;  7.762963363780E+05;  7.763232600447E+05
130;6.500010;247818; -3.228885562729E+03;  2.479828650339E+02;  1.135873165167E+06;  1.135877781517E+06
131;6.550085;247818; -1.017927311184E+03;  2.901492336337E+02;  1.583498605175E+06;  1.583498958937E+06
132;6.600160;247818; -1.009977312046E+04;  1.947087504292E+02;  1.556409329130E+06;  1.556442110434E+06
133;6.650154;247818; -7.995734416634E+03; -7.093074349926E+01;  1.119688339276E+06;  1.119716890072E+06
134;6.700049;247818;  4.869139496661E+03; -2.415057779256E+01;  7.654176951834E+05;  7.654331827158E+05
135;6.750152;247818; -5.192417002746E+03;  5.611299033960E+01;  1.015341389205E+06;  1.015354667580E+06
136;6.800132;247818; -9.441192254897E+03;  2.543454860995E+02;  1.537918282630E+06;  1.537947282858E+06
137;6.850109;247818;  2.171205050555E+03;  3.617555183655E+02;  1.621320966087E+06;  1.621322460238E+06
138;6.900155;247818;  7.771277298395E+01;  3.161907845949E+02;  1.206278359577E+06;  1.206278403520E+06
139;6.950154;247818; -4.471406746806E+03;  1.880253093872E+02;  8.129361063605E+05;  8.129484250901E+05
140;7.000181;247818; -5.140610797249E+03;  3.699799175540E+01;  9.453328301121E+05;  9.453468077568E+05
141;7.050013;247818;  4.101554394482E+03; -2.965285149188E+01;  1.431568621857E+06;  1.431574497786E+06
142;7.100031;247818;  3.926265201325E+03; -1.803429801193E+01;  1.656860072431E+06;  1.656864724563E+06
143;7.150175;247818; -2.069192715592E+03;  2.694663902847E+01;  1.328097362201E+06;  1.328098974388E+06
144;7.200066;247818; -2.357016350717E+03; -6.397187459431E+01;  8.796842598600E+05;  8.796874198622E+05
145;7.250122;247818;  4.020890122697E+03; -7.266807010026E+01;  8.614433706110E+05;  8.614527576180E+05
146;7.300020;247818;  9.210191399842E+03; -6.424719484341E+01;  1.345354163594E+06;  1.345385690891E+06
147;7.350065;247818;  1.828922276990E-01; -1.934753211094E+02;  1.683736700842E+06;  1.683736711958E+06
148;7.400155;247818;  3.127090979070E+03; -1.148057598630E+02;  1.418577630897E+06;  1.418581082195E+06
149;7.450040;247818;  9.904496646453E+03;  1.006712051716E+02;  9.406959616914E+05;  9.407481073757E+05
150;7.500056;247818;  6.275995764454E+03;  1.536523771449E+02;  8.552856559738E+05;  8.553086957622E+05
151;7.550201;247818;  4.236550532301E+03;  1.776464611817E+02;  1.249135869979E+06;  1.249143066901E+06
152;7.600052;247818;  1.018480616135E+04;  4.153918404463E+01;  1.632800698613E+06;  1.632832463357E+06
153;7.650157;247818;  1.396069641757E+04; -2.961292114161E+01;  1.526640988368E+06;  1.526704820615E+06
154;7.700170;247818;  1.103397052710E+04; -2.606058196431E+02;  1.053387690089E+06;  1.053445509769E+06
155;7.750149;247818;  6.658248935113E+03; -3.355755334013E+02;  8.228309505580E+05;  8.228579574179E+05
